cargo,cargo_distance_m,destination_port,displayed_sell_value_gbp,distance_status,distinct_ocr_tuples_seen,origin_port,origin_region,review_note,source_recording,supporting_frame_count,value_status
Candles,3223.3,Louisbourg,93,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,2,CONFIRMED_FROM_VIDEO
Candles,8139.2,Madalena,148,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,6,CONFIRMED_FROM_VIDEO
Candles,7041.1,Mako's Outlook,135,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,6,CONFIRMED_FROM_VIDEO
Candles,3052.0,Matthew's Rest,91,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,Visually verified from a visible recording frame after OCR audit.,Screen Recording 2026-08-16 111947.mp4,2,CONFIRMED_FROM_VIDEO
Candles,2684.8,Maurepas,86,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,2,CONFIRMED_FROM_VIDEO
Candles,5369.8,New Brighton,117,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,5,CONFIRMED_FROM_VIDEO
Candles,11155.1,New Catalina,182,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,6,CONFIRMED_FROM_VIDEO
Candles,2119.7,Pachard Town,80,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,1,CONFIRMED_FROM_VIDEO
Candles,10242.0,Peter's Cove,171,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,8,CONFIRMED_FROM_VIDEO
Candles,4803.4,Petit Anvers,110,CONFIRMED_FROM_VIDEO,2,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,3,CONFIRMED_FROM_VIDEO
Candles,8000.7,Poblado de San Juan,146,CONFIRMED_FROM_VIDEO,3,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,4,CONFIRMED_FROM_VIDEO
Candles,7419.9,Ponta Delgada,140,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,7,CONFIRMED_FROM_VIDEO
Candles,3157.1,Port Antonio,92,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,2,CONFIRMED_FROM_VIDEO
Candles,5534.9,Port Louis,119,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,5,CONFIRMED_FROM_VIDEO
Candles,4643.1,Port Royal,108,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,4,CONFIRMED_FROM_VIDEO
Candles,1082.4,Port-Au-Croix,68,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,1,CONFIRMED_FROM_VIDEO
Candles,7783.9,Princeton,144,CONFIRMED_FROM_VIDEO,2,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,5,CONFIRMED_FROM_VIDEO
Candles,5591.7,Puerto de San Fernando,119,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,4,CONFIRMED_FROM_VIDEO
Candles,6409.4,Saint Vincent,128,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,4,CONFIRMED_FROM_VIDEO
Candles,11558.9,Saint-Nicholas,186,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,4,CONFIRMED_FROM_VIDEO
Candles,3907.4,Sainte Rose,100,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,3,CONFIRMED_FROM_VIDEO
Candles,11549.5,San Polo,186,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,3,CONFIRMED_FROM_VIDEO
Candles,8773.9,San Salvador,155,CONFIRMED_FROM_VIDEO,2,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,8,CONFIRMED_FROM_VIDEO
Candles,8929.6,San Vito,157,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,7,CONFIRMED_FROM_VIDEO
Candles,11359.2,Sandy Settlement,184,CONFIRMED_FROM_VIDEO,3,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,5,CONFIRMED_FROM_VIDEO
Candles,7716.2,Santa Maria,143,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,7,CONFIRMED_FROM_VIDEO
Candles,6754.9,Sao Bento,132,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,6,CONFIRMED_FROM_VIDEO
Candles,8241.2,Snake Prosper,149,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,6,CONFIRMED_FROM_VIDEO
Candles,12148.8,Sugar Cove,193,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,2,CONFIRMED_FROM_VIDEO
Candles,11311.7,Taylor's Town,184,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,4,CONFIRMED_FROM_VIDEO
Candles,4237.9,Theresa,104,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,3,CONFIRMED_FROM_VIDEO
Candles,7499.4,Thresher Point,141,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,8,CONFIRMED_FROM_VIDEO
Candles,3379.4,Venta Nueva,94,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,3,CONFIRMED_FROM_VIDEO
Candles,2297.8,Villarreal Del Mar,82,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,1,CONFIRMED_FROM_VIDEO
Candles,9193.9,White Hook,160,CONFIRMED_FROM_VIDEO,2,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,4,CONFIRMED_FROM_VIDEO
Candles,6441.7,Wyntergard,129,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,6,CONFIRMED_FROM_VIDEO
Pelts,3319.5,Al-Jazair,137,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,6,CONFIRMED_FROM_VIDEO
Pelts,1788.6,Ashbourne,112,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,2,CONFIRMED_FROM_VIDEO
Pelts,8375.5,Belfry Heights,221,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,5,CONFIRMED_FROM_VIDEO
Pelts,1918.1,Bucket Bay,114,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,3,CONFIRMED_FROM_VIDEO
Pelts,3429.0,Caledonia,139,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,6,CONFIRMED_FROM_VIDEO
Pelts,6822.6,Castle Landing,195,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,3,CONFIRMED_FROM_VIDEO
Pelts,12126.6,Caveira,283,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,3,CONFIRMED_FROM_VIDEO
Pelts,6761.8,Caye Tiburon,194,CONFIRMED_FROM_VIDEO,2,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,4,CONFIRMED_FROM_VIDEO
Pelts,2581.9,Crownstead,125,CONFIRMED_FROM_VIDEO,2,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,4,CONFIRMED_FROM_VIDEO
Pelts,7067.7,Cumberland Hill,199,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,Visually verified from a visible recording frame after OCR audit.,Screen Recording 2026-08-16 110000.mp4,3,CONFIRMED_FROM_VIDEO
Pelts,2879.2,Deadman's Murcia,130,CONFIRMED_FROM_VIDEO,2,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,6,CONFIRMED_FROM_VIDEO
Pelts,829.5,Fair Harbour,96,CONFIRMED_FROM_VIDEO,2,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,1,CONFIRMED_FROM_VIDEO
Pelts,7101.7,Falmouth,200,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,3,CONFIRMED_FROM_VIDEO
Pelts,3281.7,Gyldenvale,137,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,6,CONFIRMED_FROM_VIDEO
Pelts,6103.6,Jones' Outpost,183,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,5,CONFIRMED_FROM_VIDEO
Pelts,15221.0,Kandlerova,334,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,1,CONFIRMED_FROM_VIDEO
Pelts,12737.2,La Povenglia,293,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,2,CONFIRMED_FROM_VIDEO
Pelts,6929.7,Lebarde,197,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,3,CONFIRMED_FROM_VIDEO
Pelts,9005.7,Lord Irving's Sacrifice,231,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,3,CONFIRMED_FROM_VIDEO
Pelts,5179.7,Louisbourg,168,CONFIRMED_FROM_VIDEO,2,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,4,CONFIRMED_FROM_VIDEO
Pelts,13619.6,Madalena,307,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,2,CONFIRMED_FROM_VIDEO
Pelts,9371.8,Mako's Outlook,237,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,5,CONFIRMED_FROM_VIDEO
Pelts,2657.4,Matthew's Rest,125,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,4,CONFIRMED_FROM_VIDEO
Pelts,4469.0,Maurepas,156,CONFIRMED_FROM_VIDEO,2,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,6,CONFIRMED_FROM_VIDEO
Pelts,3806.0,New Brighton,145,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,5,CONFIRMED_FROM_VIDEO
Pelts,7303.4,New Catalina,203,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,3,CONFIRMED_FROM_VIDEO
Pelts,3662.8,Pachard Town,143,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,5,CONFIRMED_FROM_VIDEO
Pelts,10342.1,Peter's Cove,253,CONFIRMED_FROM_VIDEO,2,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,4,CONFIRMED_FROM_VIDEO
Pelts,5493.5,Petit Anvers,173,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,4,CONFIRMED_FROM_VIDEO
Pelts,13064.5,Poblado de San Juan,298,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,2,CONFIRMED_FROM_VIDEO
Pelts,5534.9,Point Rocheux,174,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,4,CONFIRMED_FROM_VIDEO
Pelts,12465.6,Ponta Delgada,288,CONFIRMED_FROM_VIDEO,2,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,2,CONFIRMED_FROM_VIDEO
Pelts,8205.8,Port Antonio,218,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,5,CONFIRMED_FROM_VIDEO
Pelts,8377.7,Port Royal,221,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,5,CONFIRMED_FROM_VIDEO
Pelts,4515.7,Port-Au-Croix,157,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,5,CONFIRMED_FROM_VIDEO
Pelts,5298.4,Princeton,170,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,5,CONFIRMED_FROM_VIDEO
Pelts,10862.2,Puerto de San Fernando,262,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,4,CONFIRMED_FROM_VIDEO
Pelts,2052.6,Saint Vincent,116,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,4,CONFIRMED_FROM_VIDEO
Pelts,11153.2,Saint-Nicholas,267,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,4,CONFIRMED_FROM_VIDEO
Pelts,6326.8,Sainte Rose,187,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,5,CONFIRMED_FROM_VIDEO
Pelts,14352.7,San Polo,319,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,1,CONFIRMED_FROM_VIDEO
Pelts,13240.8,San Salvador,301,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,2,CONFIRMED_FROM_VIDEO
Pelts,11341.9,San Vito,270,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,4,CONFIRMED_FROM_VIDEO
Pelts,11216.7,Sandy Settlement,268,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,5,CONFIRMED_FROM_VIDEO
Pelts,12700.2,Santa Maria,292,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,2,CONFIRMED_FROM_VIDEO
Pelts,12142.9,Sao Bento,283,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,3,CONFIRMED_FROM_VIDEO
Pelts,3130.7,Snake Prosper,134,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,7,CONFIRMED_FROM_VIDEO
Pelts,8166.4,Sugar Cove,217,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,5,CONFIRMED_FROM_VIDEO
Pelts,10216.9,Taylor's Town,251,CONFIRMED_FROM_VIDEO,2,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,3,CONFIRMED_FROM_VIDEO
Pelts,9024.6,Theresa,231,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,5,CONFIRMED_FROM_VIDEO
Pelts,7863.2,Thresher Point,212,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,5,CONFIRMED_FROM_VIDEO
Pelts,8898.3,Venta Nueva,229,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,6,CONFIRMED_FROM_VIDEO
Pelts,7815.0,Villarreal Del Mar,211,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,4,CONFIRMED_FROM_VIDEO
Pelts,3807.4,White Hook,145,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,6,CONFIRMED_FROM_VIDEO
Pelts,1989.4,Wyntergard,115,CONFIRMED_FROM_VIDEO,1,Port Louis,Îles de Louis,,Screen Recording 2026-08-16 110000.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,5551.7,Al-Jazair,148,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,2,CONFIRMED_FROM_VIDEO
Baguettes,4518.6,Ashbourne,133,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,6970.5,Belfry Heights,168,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,2871.0,Bucket Bay,110,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,7538.4,Caledonia,176,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,4,CONFIRMED_FROM_VIDEO
Baguettes,8445.0,Castle Landing,188,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,4,CONFIRMED_FROM_VIDEO
Baguettes,7636.7,Caveira,177,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,5595.3,Caye Tiburon,148,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,4955.2,Crownstead,139,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,4,CONFIRMED_FROM_VIDEO
Baguettes,10105.4,Cumberland Hill,211,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,4,CONFIRMED_FROM_VIDEO
Baguettes,7213.1,Deadman's Murcia,171,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,4,CONFIRMED_FROM_VIDEO
Baguettes,4155.6,Fair Harbour,128,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,2,CONFIRMED_FROM_VIDEO
Baguettes,2808.6,Falmouth,109,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,6322.1,Gyldenvale,159,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,9143.9,Jones' Outpost,198,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,4,CONFIRMED_FROM_VIDEO
Baguettes,12370.6,Kandlerova,243,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,1,CONFIRMED_FROM_VIDEO
Baguettes,10521.1,La Povenglia,217,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,4,CONFIRMED_FROM_VIDEO
Baguettes,7585.3,Lebarde,176,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,6257.9,Lord Irving's Sacrifice,158,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,2,CONFIRMED_FROM_VIDEO
Baguettes,3296.0,Louisbourg,116,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,9213.9,Madalena,199,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,6896.0,Mako's Outlook,167,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,1974.6,Matthew's Rest,98,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,2,CONFIRMED_FROM_VIDEO
Baguettes,2542.1,Maurepas,106,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,4394.9,New Brighton,132,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,10123.9,New Catalina,212,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,4,CONFIRMED_FROM_VIDEO
Baguettes,1044.3,Pachard Town,85,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,2,CONFIRMED_FROM_VIDEO
Baguettes,9706.8,Peter's Cove,206,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,5,CONFIRMED_FROM_VIDEO
Baguettes,4764.0,Petit Anvers,137,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,4,CONFIRMED_FROM_VIDEO
Baguettes,8754.9,Poblado de San Juan,193,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,1082.4,Point Rocheux,85,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,Visually verified from a visible recording frame after OCR audit.,Screen Recording 2026-08-16 111849.mp4,2,CONFIRMED_FROM_VIDEO
Baguettes,8473.3,Ponta Delgada,189,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,4,CONFIRMED_FROM_VIDEO
Baguettes,3844.6,Port Antonio,124,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,4,CONFIRMED_FROM_VIDEO
Baguettes,4515.7,Port Louis,133,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,4818.6,Port Royal,137,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,6819.8,Princeton,165,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,2,CONFIRMED_FROM_VIDEO
Baguettes,6428.8,Puerto de San Fernando,160,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,2,CONFIRMED_FROM_VIDEO
Baguettes,5327.0,Saint Vincent,145,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,4,CONFIRMED_FROM_VIDEO
Baguettes,4230.0,Sainte Rose,129,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,11627.6,San Polo,233,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,2,CONFIRMED_FROM_VIDEO
Baguettes,9307.2,San Salvador,200,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,8862.1,San Vito,194,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,4,CONFIRMED_FROM_VIDEO
Baguettes,10802.5,Sandy Settlement,221,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,Visually verified from a visible recording frame after OCR audit.,Screen Recording 2026-08-16 111849.mp4,1,CONFIRMED_FROM_VIDEO
Baguettes,8434.9,Santa Maria,188,CONFIRMED_FROM_VIDEO,2,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,4,CONFIRMED_FROM_VIDEO
Baguettes,7837.3,Sao Bento,180,CONFIRMED_FROM_VIDEO,2,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,5,CONFIRMED_FROM_VIDEO
Baguettes,7162.3,Snake Prosper,170,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,11113.8,Sugar Cove,226,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,2,CONFIRMED_FROM_VIDEO
Baguettes,10597.8,Taylor's Town,218,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,4822.8,Theresa,138,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,6931.1,Thresher Point,167,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,1,CONFIRMED_FROM_VIDEO
