cargo,cargo_distance_m,destination_port,displayed_sell_value_gbp,distance_review_note,distance_status,distinct_ocr_tuples_seen,extraction_pass,origin_port,origin_region,review_note,source_recording,supporting_frame_count,value_status
Books,12861.8,Madalena,348,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Books,2117.0,Mako's Outlook,139,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Books,6773.1,Matthew's Rest,230,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Books,9436.7,Maurepas,282,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,4617.8,New Brighton,188,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Books,7839.9,New Catalina,250,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,6508.9,Pachard Town,224,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,2871.8,Peter's Cove,154,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Books,11618.9,Petit Anvers,324,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Books,8870.5,Poblado de San Juan,270,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Books,7424.4,Point Rocheux,242,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,13607.3,Ponta Delgada,363,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Books,6500.2,Port Antonio,224,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,11,CONFIRMED_FROM_VIDEO
Books,8375.5,Port Louis,261,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,4225.9,Port Royal,180,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,6970.5,Port-Au-Croix,233,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Books,4735.0,Princeton,190,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Books,8135.5,Puerto de San Fernando,256,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Books,7087.3,Saint Vincent,236,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,4294.9,Saint-Nicholas,181,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,11195.1,Sainte Rose,316,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,6337.5,San Polo,221,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,11,CONFIRMED_FROM_VIDEO
Books,7592.0,San Salvador,246,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,3402.0,San Vito,164,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Books,4005.2,Sandy Settlement,176,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,18,CONFIRMED_FROM_VIDEO
Books,8395.0,Santa Maria,261,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Books,12207.7,Sao Bento,336,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Books,8521.8,Snake Prosper,264,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,8680.3,Sugar Cove,267,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Books,4539.8,Taylor's Town,186,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,6110.7,Theresa,217,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,863.9,Thresher Point,114,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Books,9059.9,Venta Nueva,274,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,7865.7,Villarreal Del Mar,251,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Books,9709.8,White Hook,287,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,10334.1,Wyntergard,299,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Belfry Heights,Blacktip Shoals,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Books,5540.3,Yorinobu's Settlement,206,,CONFIRMED_FROM_VIDEO,,,Belfry Heights,Blacktip Shoals,Visually verified from long-video segment 644-680s; not inferred.,Screen Recording 2026-08-16 223317.mp4,1,CONFIRMED_FROM_VIDEO
Buckets,3048.9,Al-Jazair,105,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,6,CONFIRMED_FROM_VIDEO
Buckets,2894.9,Ashbourne,103,,CONFIRMED_FROM_VIDEO,2,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,5,CONFIRMED_FROM_VIDEO
Buckets,6832.4,Belfry Heights,154,,CONFIRMED_FROM_VIDEO,3,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,3,CONFIRMED_FROM_VIDEO
Buckets,4667.4,Caledonia,126,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,6427.9,Castle Landing,149,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,5,CONFIRMED_FROM_VIDEO
Buckets,10487.3,Caveira,201,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,6,CONFIRMED_FROM_VIDEO
Buckets,5218.3,Caye Tiburon,133,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,3,CONFIRMED_FROM_VIDEO
Buckets,3657.2,Crownstead,113,,CONFIRMED_FROM_VIDEO,2,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,4365.0,Deadman's Murcia,122,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,5,CONFIRMED_FROM_VIDEO
Buckets,1332.2,Fair Harbour,82,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,2,CONFIRMED_FROM_VIDEO
Buckets,5249.2,Falmouth,133,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,4769.9,Gyldenvale,127,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,5,CONFIRMED_FROM_VIDEO
Buckets,6528.2,Jones' Outpost,150,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,5,CONFIRMED_FROM_VIDEO
Buckets,13433.7,Kandlerova,240,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,2,CONFIRMED_FROM_VIDEO
Buckets,11068.0,La Povenglia,209,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,6069.6,Lebarde,144,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,1,CONFIRMED_FROM_VIDEO
Buckets,7181.3,Lord Irving's Sacrifice,158,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,4634.5,Louisbourg,125,,CONFIRMED_FROM_VIDEO,2,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,12084.9,Madalena,222,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,2,CONFIRMED_FROM_VIDEO
Buckets,7601.1,Mako's Outlook,164,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,3,CONFIRMED_FROM_VIDEO
Buckets,897.0,Matthew's Rest,77,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,2,CONFIRMED_FROM_VIDEO
Buckets,3778.2,Maurepas,114,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,6,CONFIRMED_FROM_VIDEO
Buckets,2614.3,New Brighton,99,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,5,CONFIRMED_FROM_VIDEO
Buckets,7611.5,New Catalina,164,,CONFIRMED_FROM_VIDEO,2,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,3,CONFIRMED_FROM_VIDEO
Buckets,1885.1,Pachard Town,90,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,3,CONFIRMED_FROM_VIDEO
Buckets,5488.5,Petit Anvers,136,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,11179.5,Poblado de San Juan,210,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,3,CONFIRMED_FROM_VIDEO
Buckets,3948.9,Point Rocheux,116,,CONFIRMED_FROM_VIDEO,2,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,5,CONFIRMED_FROM_VIDEO
Buckets,11232.1,Ponta Delgada,211,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,2,CONFIRMED_FROM_VIDEO
Buckets,6359.6,Port Antonio,148,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,5,CONFIRMED_FROM_VIDEO
Buckets,1918.1,Port Louis,90,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,6463.3,Port Royal,149,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,5,CONFIRMED_FROM_VIDEO
Buckets,2871.0,Port-Au-Croix,102,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,6,CONFIRMED_FROM_VIDEO
Buckets,4768.7,Princeton,127,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,9029.2,Puerto de San Fernando,182,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,2494.6,Saint Vincent,97,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,5812.9,Sainte Rose,141,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,12585.1,San Polo,229,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,2,CONFIRMED_FROM_VIDEO
Buckets,11322.7,San Salvador,212,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,2,CONFIRMED_FROM_VIDEO
Buckets,9598.5,San Vito,190,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,10065.4,Sandy Settlement,196,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,Visually verified from frame 3s; not inferred.,Screen Recording 2026-08-16 110602.mp4,5,CONFIRMED_FROM_VIDEO
Buckets,10806.8,Santa Maria,205,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,10695.9,Sao Bento,204,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,3,CONFIRMED_FROM_VIDEO
Buckets,4292.3,Snake Prosper,121,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,5,CONFIRMED_FROM_VIDEO
Buckets,8569.8,Sugar Cove,176,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,3,CONFIRMED_FROM_VIDEO
Buckets,9351.3,Taylor's Town,187,,CONFIRMED_FROM_VIDEO,2,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,2,CONFIRMED_FROM_VIDEO
Buckets,7133.7,Theresa,158,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,5,CONFIRMED_FROM_VIDEO
Buckets,6442.0,Thresher Point,149,,CONFIRMED_FROM_VIDEO,2,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,7317.8,Venta Nueva,160,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,6142.6,Villarreal Del Mar,145,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,5269.0,White Hook,133,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,4,CONFIRMED_FROM_VIDEO
Buckets,3628.5,Wyntergard,112,,CONFIRMED_FROM_VIDEO,1,,Bucket Bay,Îles de Louis,,Screen Recording 2026-08-16 110602.mp4,5,CONFIRMED_FROM_VIDEO
Glass,3062.9,Al-Jazair,143,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Glass,4913.7,Ashbourne,176,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Glass,8855.1,Belfry Heights,246,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,4667.4,Bucket Bay,172,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,5240.1,Castle Landing,182,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Glass,15136.0,Caveira,357,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,15,CONFIRMED_FROM_VIDEO
Glass,7451.0,Caye Tiburon,221,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Glass,5529.6,Crownstead,187,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Glass,4133.3,Cumberland Hill,162,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Glass,817.3,Deadman's Murcia,103,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,3434.1,Fair Harbour,150,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Glass,9726.5,Falmouth,261,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,5493.9,Gyldenvale,186,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Glass,3315.2,Jones' Outpost,148,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Glass,16112.8,Kandlerova,375,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,13279.0,La Povenglia,324,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,12,CONFIRMED_FROM_VIDEO
Glass,6171.1,Lebarde,198,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Glass,10324.8,Lord Irving's Sacrifice,272,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,2,CONFIRMED_FROM_VIDEO
Glass,8607.7,Louisbourg,242,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,16752.2,Madalena,386,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,10450.6,Mako's Outlook,274,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,5564.1,Matthew's Rest,188,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Glass,7892.6,Maurepas,229,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,4647.4,New Brighton,171,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,4523.3,New Catalina,169,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,6536.7,Pachard Town,205,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Glass,9934.4,Peter's Cove,265,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Glass,8811.0,Petit Anvers,245,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,15442.2,Poblado de San Juan,363,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Glass,8615.7,Point Rocheux,242,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,15807.1,Ponta Delgada,369,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Glass,10827.2,Port Antonio,281,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,3429.0,Port Louis,150,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Glass,10338.8,Port Royal,272,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,7538.4,Port-Au-Croix,223,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,3,CONFIRMED_FROM_VIDEO
Glass,4367.8,Princeton,166,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Glass,13486.7,Puerto de San Fernando,328,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Glass,2315.6,Saint Vincent,130,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Glass,10308.5,Saint-Nicholas,272,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,9748.2,Sainte Rose,262,,CONFIRMED_FROM_VIDEO,3,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Glass,15187.8,San Polo,358,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,10,CONFIRMED_FROM_VIDEO
Glass,15185.6,San Salvador,358,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,10,CONFIRMED_FROM_VIDEO
Glass,12204.6,San Vito,305,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Caledonia,East Somerset,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
