origin_port,cargo,destination_port,cargo_distance_m,displayed_sell_value_gbp,distance_status,value_status,source,supporting_frame_count,distinct_ocr_tuples_seen
Belfry Heights,Books,Sao Bento,12207.7,336,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Belfry Heights,Books,Snake Prosper,8521.8,264,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Belfry Heights,Books,Sugar Cove,8680.3,267,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Belfry Heights,Books,Taylor's Town,4539.8,186,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Belfry Heights,Books,Theresa,6110.7,217,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Belfry Heights,Books,Thresher Point,863.9,114,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,12,1
Belfry Heights,Books,Venta Nueva,9059.9,274,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Belfry Heights,Books,Villarreal Del Mar,7865.7,251,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Belfry Heights,Books,White Hook,9709.8,287,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Belfry Heights,Books,Wyntergard,10334.1,299,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Belfry Heights,Books,Yorinobu's Settlement,5540.3,206,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,1,
Bucket Bay,Buckets,Al-Jazair,3048.9,105,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,6,1
Bucket Bay,Buckets,Ashbourne,2894.9,103,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,5,2
Bucket Bay,Buckets,Belfry Heights,6832.4,154,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,3,3
Bucket Bay,Buckets,Caledonia,4667.4,126,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,1
Bucket Bay,Buckets,Castle Landing,6427.9,149,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,5,1
Bucket Bay,Buckets,Caveira,10487.3,201,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,6,1
Bucket Bay,Buckets,Caye Tiburon,5218.3,133,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,3,1
Bucket Bay,Buckets,Crownstead,3657.2,113,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,2
Bucket Bay,Buckets,Deadman's Murcia,4365.0,122,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,5,1
Bucket Bay,Buckets,Fair Harbour,1332.2,82,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,2,1
Bucket Bay,Buckets,Falmouth,5249.2,133,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,1
Bucket Bay,Buckets,Griffard's Rock,3774.3,114,CONFIRMED_FROM_GRIFFARDS_DESTINATION_LIST,DERIVED,naval_route_trade_handoff_v1.json:griffards_rock_backfills,,
Bucket Bay,Buckets,Gyldenvale,4769.9,127,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,5,1
Bucket Bay,Buckets,Jones' Outpost,6528.2,150,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,5,1
Bucket Bay,Buckets,Kandlerova,13433.7,240,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,2,1
Bucket Bay,Buckets,La Povenglia,11068.0,209,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,1
Bucket Bay,Buckets,Lebarde,6069.6,144,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,1,1
Bucket Bay,Buckets,Lord Irving's Sacrifice,7181.3,158,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,1
Bucket Bay,Buckets,Louisbourg,4634.5,125,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,2
Bucket Bay,Buckets,Madalena,12084.9,222,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,2,1
Bucket Bay,Buckets,Mako's Outlook,7601.1,164,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,3,1
Bucket Bay,Buckets,Matthew's Rest,897.0,77,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,2,1
Bucket Bay,Buckets,Maurepas,3778.2,114,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,6,1
Bucket Bay,Buckets,New Brighton,2614.3,99,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,5,1
Bucket Bay,Buckets,New Catalina,7611.5,164,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,3,2
Bucket Bay,Buckets,Pachard Town,1885.1,90,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,3,1
Bucket Bay,Buckets,Petit Anvers,5488.5,136,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,1
Bucket Bay,Buckets,Poblado de San Juan,11179.5,210,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,3,1
Bucket Bay,Buckets,Point Rocheux,3948.9,116,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,5,2
Bucket Bay,Buckets,Ponta Delgada,11232.1,211,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,2,1
Bucket Bay,Buckets,Port Antonio,6359.6,148,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,5,1
Bucket Bay,Buckets,Port Louis,1918.1,90,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,1
Bucket Bay,Buckets,Port Royal,6463.3,149,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,5,1
Bucket Bay,Buckets,Port-Au-Croix,2871.0,102,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,6,1
Bucket Bay,Buckets,Princeton,4768.7,127,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,1
Bucket Bay,Buckets,Puerto de San Fernando,9029.2,182,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,1
Bucket Bay,Buckets,Saint Vincent,2494.6,97,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,1
Bucket Bay,Buckets,Sainte Rose,5812.9,141,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,1
Bucket Bay,Buckets,San Polo,12585.1,229,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,2,1
Bucket Bay,Buckets,San Salvador,11322.7,212,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,2,1
Bucket Bay,Buckets,San Vito,9598.5,190,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,1
Bucket Bay,Buckets,Sandy Settlement,10065.4,196,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,5,1
Bucket Bay,Buckets,Santa Maria,10806.8,205,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,1
Bucket Bay,Buckets,Sao Bento,10695.9,204,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,3,1
Bucket Bay,Buckets,Snake Prosper,4292.3,121,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,5,1
Bucket Bay,Buckets,Sugar Cove,8569.8,176,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,3,1
Bucket Bay,Buckets,Taylor's Town,9351.3,187,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,2,2
Bucket Bay,Buckets,Theresa,7133.7,158,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,5,1
Bucket Bay,Buckets,Thresher Point,6442.0,149,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,2
Bucket Bay,Buckets,Venta Nueva,7317.8,160,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,1
Bucket Bay,Buckets,Villarreal Del Mar,6142.6,145,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,1
Bucket Bay,Buckets,White Hook,5269.0,133,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,4,1
Bucket Bay,Buckets,Wyntergard,3628.5,112,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 110602.mp4,5,1
Caledonia,Glass,Al-Jazair,3062.9,143,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Caledonia,Glass,Ashbourne,4913.7,176,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Caledonia,Glass,Belfry Heights,8855.1,246,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Caledonia,Glass,Bucket Bay,4667.4,172,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Caledonia,Glass,Castle Landing,5240.1,182,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Caledonia,Glass,Caveira,15136.0,357,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,15,1
Caledonia,Glass,Caye Tiburon,7451.0,221,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Caledonia,Glass,Crownstead,5529.6,187,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,8,1
Caledonia,Glass,Cumberland Hill,4133.3,162,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Caledonia,Glass,Deadman's Murcia,817.3,103,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Caledonia,Glass,Fair Harbour,3434.1,150,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Caledonia,Glass,Falmouth,9726.5,261,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Caledonia,Glass,Gyldenvale,5493.9,186,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Caledonia,Glass,Jones' Outpost,3315.2,148,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Caledonia,Glass,Kandlerova,16112.8,375,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Caledonia,Glass,La Povenglia,13279.0,324,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,12,1
Caledonia,Glass,Lebarde,6171.1,198,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Caledonia,Glass,Lord Irving's Sacrifice,10324.8,272,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,2,2
Caledonia,Glass,Louisbourg,8607.7,242,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Caledonia,Glass,Madalena,16752.2,386,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Caledonia,Glass,Mako's Outlook,10450.6,274,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Caledonia,Glass,Matthew's Rest,5564.1,188,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Caledonia,Glass,Maurepas,7892.6,229,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Caledonia,Glass,New Brighton,4647.4,171,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Caledonia,Glass,New Catalina,4523.3,169,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Caledonia,Glass,Pachard Town,6536.7,205,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Caledonia,Glass,Peter's Cove,9934.4,265,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,2
Caledonia,Glass,Petit Anvers,8811.0,245,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Caledonia,Glass,Poblado de San Juan,15442.2,363,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Caledonia,Glass,Point Rocheux,8615.7,242,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Caledonia,Glass,Ponta Delgada,15807.1,369,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
Caledonia,Glass,Port Antonio,10827.2,281,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Caledonia,Glass,Port Louis,3429.0,150,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Caledonia,Glass,Port Royal,10338.8,272,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Caledonia,Glass,Port-Au-Croix,7538.4,223,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,3,2
Caledonia,Glass,Princeton,4367.8,166,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Caledonia,Glass,Puerto de San Fernando,13486.7,328,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,8,2
Caledonia,Glass,Saint Vincent,2315.6,130,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Caledonia,Glass,Saint-Nicholas,10308.5,272,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Caledonia,Glass,Sainte Rose,9748.2,262,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,3
Caledonia,Glass,San Polo,15187.8,358,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,10,2
Caledonia,Glass,San Salvador,15185.6,358,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,10,2
Caledonia,Glass,San Vito,12204.6,305,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Caledonia,Glass,Sandy Settlement,10534.1,276,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Caledonia,Glass,Santa Maria,15029.5,356,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,10,2
Caledonia,Glass,Sao Bento,15354.4,361,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,3
Caledonia,Glass,Snake Prosper,395.7,96,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Caledonia,Glass,Sugar Cove,5194.4,181,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Caledonia,Glass,Taylor's Town,9040.8,249,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Caledonia,Glass,Theresa,11437.2,292,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,4
Caledonia,Glass,Thresher Point,8106.2,233,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Caledonia,Glass,Venta Nueva,11984.3,301,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Caledonia,Glass,Villarreal Del Mar,10792.4,280,CONFIRMED_RECORDED_RECIPROCAL_AUDIT,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Caledonia,Glass,White Hook,854.8,104,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Caledonia,Glass,Wyntergard,4380.0,166,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Caledonia,Glass,Yorinobu's Settlement,4368.0,166,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,1,1
Castle Landing,Scales,Al-Jazair,3529.7,158,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,12,1
Castle Landing,Scales,Ashbourne,8599.9,252,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Castle Landing,Scales,Belfry Heights,5132.5,187,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Castle Landing,Scales,Bucket Bay,6427.9,211,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,10,1
Castle Landing,Scales,Caledonia,5240.1,189,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,11,1
Castle Landing,Scales,Caveira,14808.8,366,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Castle Landing,Scales,Caye Tiburon,4514.9,176,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Castle Landing,Scales,Crownstead,9403.3,266,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,8,1
Castle Landing,Scales,Cumberland Hill,3107.9,150,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,3,2
Castle Landing,Scales,Deadman's Murcia,5922.5,202,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Castle Landing,Scales,Fair Harbour,6158.4,206,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Castle Landing,Scales,Falmouth,9226.1,263,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Castle Landing,Scales,Gyldenvale,9951.0,277,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,8,1
Castle Landing,Scales,Jones' Outpost,2781.1,144,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Castle Landing,Scales,Kandlerova,12049.2,315,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Castle Landing,Scales,La Povenglia,9012.1,259,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Castle Landing,Scales,Lebarde,1689.0,124,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,3,2
Castle Landing,Scales,Lord Irving's Sacrifice,7456.4,230,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Castle Landing,Scales,Louisbourg,11029.2,297,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Castle Landing,Scales,Madalena,16687.2,401,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Castle Landing,Scales,Mako's Outlook,7207.0,226,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Castle Landing,Scales,Matthew's Rest,7014.3,222,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,8,1
Castle Landing,Scales,Maurepas,10157.2,280,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Castle Landing,Scales,New Brighton,4063.8,168,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,12,1
Castle Landing,Scales,New Catalina,2709.9,143,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Castle Landing,Scales,Pachard Town,7490.6,231,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Castle Landing,Scales,Peter's Cove,5044.7,186,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,10,1
Castle Landing,Scales,Petit Anvers,11898.5,313,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Castle Landing,Scales,Poblado de San Juan,13642.4,345,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Castle Landing,Scales,Point Rocheux,9382.2,266,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Castle Landing,Scales,Ponta Delgada,16677.0,401,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,2
Castle Landing,Scales,Port Antonio,10099.2,279,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,2
Castle Landing,Scales,Port Louis,6822.6,219,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,8,2
Castle Landing,Scales,Port Royal,8487.0,250,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Castle Landing,Scales,Port-Au-Croix,8445.0,249,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,2
Castle Landing,Scales,Princeton,1666.2,123,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Castle Landing,Scales,Puerto de San Fernando,12383.6,322,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Castle Landing,Scales,Saint Vincent,4796.2,181,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Castle Landing,Scales,Saint-Nicholas,5138.6,188,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,11,1
Castle Landing,Scales,Sainte Rose,12192.4,318,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,2
